User_ID,Exercise_Type,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Total_Calories_Burned
18668213,"Carrying 25 to 49 lbs, upstairs",female,21,166.0,62.0,26.0,108.0,40.9,44.27157213771139
19655896,Swimming sidestroke,female,40,168.0,68.0,8.0,85.0,39.2,14.9402824087562
18163157,"Jumping rope, slow",female,50,161.0,59.0,5.0,89.0,38.7,8.101807556218896
16535301,"Cross country skiing, vigorous",male,34,179.0,82.0,29.0,111.0,40.8,73.43886917691528
13473399,"Running, 9 mph (6.5 min mile)",female,45,163.0,64.0,8.0,80.0,40.0,26.36087143164177
19893884,"Aerobics, general",female,59,178.0,71.0,23.0,113.0,40.5,36.4277365689553
11775747,"Walk / run, playing with animals",female,58,173.0,69.0,8.0,87.0,39.7,7.573767794626863
17399312,"Cycling, 10-11.9 mph, light",male,32,194.0,94.0,9.0,83.0,39.6,17.41143357134329
15237857,"Football, touch, flag, general",female,65,169.0,65.0,30.0,105.0,40.8,53.5543211343283
11333721,"Walking, under 2.0 mph, very slow",female,43,146.0,51.0,9.0,94.0,39.2,3.148876284179104
12903365,"Cycling, 16-19 mph, very fast, racing",female,21,148.0,52.0,15.0,92.0,40.0,32.12379164179107
11714883,"Aerobics, high impact",female,43,169.0,68.0,11.0,89.0,39.7,17.96869729512437
10660238,Carrying heavy loads,female,27,196.0,96.0,11.0,93.0,40.0,29.001724675820856
10228565,"Basketball game, competitive",male,28,172.0,72.0,5.0,81.0,38.7,9.886951594029838
13541948,"Rock climbing, mountain climbing",female,35,150.0,50.0,25.0,104.0,41.0,34.32969303482583
16803807,"Rowing machine, light",male,60,189.0,91.0,22.0,100.0,40.6,24.057639576119417
10151428,"Calisthenics, light",female,32,162.0,65.0,16.0,94.0,40.1,12.49747510447762
14948082,Pushing stroller or walking with children,male,31,185.0,86.0,9.0,83.0,39.9,6.646070604179104
10914233,Pushing a wheelchair,female,54,171.0,68.0,6.0,82.0,39.2,5.598002282985074
13439969,"Canoeing, rowing, light",male,25,172.0,79.0,15.0,93.0,40.1,12.194177767164184
13759293,"Jumping rope, fast",male,74,196.0,100.0,10.0,92.0,39.7,41.1843482587065
13899563,"Ballroom dancing, fast",male,23,171.0,71.0,3.0,75.0,38.8,4.020822278805968
11814565,Jai alai,male,28,176.0,77.0,25.0,96.0,40.9,79.27987039801002
18159834,"Standing, playing with children, light",female,21,163.0,61.0,11.0,93.0,39.7,6.450619842388059
13919267,"Gardening, general",male,51,168.0,72.0,12.0,93.0,40.2,11.854593069850743
13597240,Water jogging,female,49,163.0,56.0,28.0,107.0,40.3,43.06316694288552
15583353,"Snow skiing, downhill skiing, light",male,27,192.0,94.0,24.0,104.0,40.9,38.717529915223984
17640621,"Walking 4.0 mph, very brisk",male,49,201.0,105.0,21.0,102.0,40.7,37.84226660597024
15224042,"Frisbee, ultimate frisbee",male,71,175.0,76.0,10.0,97.0,39.9,20.872453365174103
10855570,"Walking, snow blower",female,51,171.0,69.0,23.0,105.0,40.4,19.070666337313444
10494169,"Horseback riding, trotting",male,20,186.0,86.0,16.0,90.0,40.3,30.694773740895585
11737355,"Weight lifting, light workout",male,23,175.0,73.0,8.0,91.0,39.5,6.0096200979104495
15401439,Watering lawn or garden,male,60,194.0,99.0,22.0,98.0,40.6,11.255445428059696
11393152,"Sailing, yachting, ocean sailing",female,58,165.0,68.0,6.0,88.0,39.4,4.198501712238808
12956287,"Swimming leisurely, not laps",female,66,159.0,66.0,17.0,95.0,40.3,23.091759417313444
11026687,Watering lawn or garden,female,67,161.0,64.0,10.0,90.0,39.6,3.3073852497512424
10301184,Paddle boat,male,22,184.0,82.0,21.0,100.0,40.7,23.62686257671641
15024694,"Backpacking, Hiking with pack",male,35,167.0,76.0,7.0,92.0,39.6,12.779875616318405
12196897,"Bagging grass, leaves",male,24,196.0,94.0,22.0,99.0,40.6,28.374188042189047
19169187,"Hiking, cross country",female,39,181.0,78.0,6.0,88.0,39.4,9.631856869253737
18557816,"Downhill snow skiing, moderate",male,32,182.0,87.0,20.0,98.0,40.7,35.810749898507474
18840522,"Ballroom dancing, slow",female,56,176.0,76.0,19.0,100.0,40.6,14.859403118805975
16009926,"Shuffleboard, lawn bowling",male,32,190.0,96.0,17.0,88.0,40.0,16.79400684895523
17787651,"Climbing hills, carrying over 42 lb",male,60,183.0,91.0,30.0,107.0,40.9,84.30955124179087
12084103,"Backpacking, Hiking with pack",male,35,205.0,100.0,15.0,92.0,40.2,36.03348388059701
14749158,"Boating, power, speed boat",female,74,164.0,62.0,26.0,104.0,41.0,13.841687098109452
12466516,Krav maga training,male,32,177.0,77.0,29.0,102.0,40.6,76.64560664955243
10712930,Jazzercise,male,41,190.0,90.0,4.0,77.0,39.1,7.409120668656719
16143118,Trampoline,male,34,180.0,77.0,4.0,94.0,39.0,3.701175319402987
10366046,Snorkeling,male,59,166.0,73.0,23.0,101.0,40.4,28.81504110268664
19905268,"Canoeing, rowing, moderate",female,49,174.0,77.0,26.0,100.0,40.7,48.092689819303466
13096111,"Basketball game, competitive",male,30,178.0,86.0,22.0,101.0,40.8,51.96142337751237
18468299,Trampoline,male,73,184.0,82.0,27.0,104.0,40.7,26.60520180895524
19841917,"Running, 8 mph (7.5 min mile)",male,29,172.0,76.0,25.0,103.0,40.9,88.02618479601996
18098703,Instructing aerobic class,male,38,192.0,92.0,27.0,100.0,40.6,51.122932613731365
18463262,"Climbing hills, carrying over 42 lb",female,70,181.0,81.0,12.0,85.0,40.0,30.01790615641785
11051208,"Swimming laps, freestyle, fast",female,29,175.0,72.0,20.0,100.0,40.5,49.42663393432848
15816735,"Aerobics, general",female,65,153.0,55.0,18.0,103.0,40.5,22.08417587462691
11618424,Track and field (hurdles),male,72,195.0,99.0,15.0,99.0,40.4,50.97121624477624
13565818,Pushing stroller or walking with children,male,71,191.0,92.0,9.0,87.0,39.8,7.109749948656716
12807437,Jazzercise,female,52,174.0,75.0,20.0,104.0,40.4,30.871336119403
17819816,Snorkeling,male,30,165.0,68.0,14.0,96.0,40.4,16.338248439403028
18293520,"Cycling, 12-13.9 mph, moderate",male,20,206.0,107.0,21.0,105.0,40.3,61.71105619940291
15499779,Croquet,female,65,173.0,67.0,25.0,108.0,40.4,14.382646333333334
13632419,"Golf, miniature golf",male,25,185.0,89.0,27.0,104.0,40.8,24.727940231641803
10106650,"Stretching, hatha yoga",female,51,160.0,63.0,2.0,82.0,38.3,1.7287948226865668
11580893,Water jogging,male,43,185.0,91.0,16.0,97.0,40.5,39.98722644696512
12581930,"Running, training, pushing wheelchair",female,72,161.0,62.0,17.0,102.0,40.5,28.94679716696514
17704101,Walking 2.5 mph,female,22,155.0,51.0,1.0,83.0,37.5,0.524812714029851
11145396,Archery,female,47,167.0,67.0,25.0,101.0,40.6,20.12814500000001
13330545,"Jumping rope, moderate",male,25,195.0,90.0,22.0,104.0,40.7,67.96162165970166
13109613,"Running, 10 mph (6 min mile)",female,63,171.0,68.0,23.0,100.0,40.7,85.88897663920402
15246444,Cleaning gutters,female,24,182.0,74.0,7.0,88.0,39.3,8.88992929791047
11895922,"Running, training, pushing wheelchair",female,49,160.0,64.0,8.0,93.0,39.2,14.06144226706466
17199327,"Downhill snow skiing, moderate",female,51,168.0,63.0,20.0,103.0,40.7,25.93192234029852
19298349,Carrying heavy loads,female,51,171.0,72.0,30.0,108.0,41.1,59.32170956417904
11794564,"Running, 9 mph (6.5 min mile)",male,54,195.0,92.0,11.0,84.0,40.3,52.10390993910444
17657824,Carrying heavy loads,male,20,173.0,74.0,2.0,83.0,37.9,4.064635655323378
15658862,"Rock climbing, ascending rock",female,41,143.0,44.0,7.0,81.0,39.5,11.62829353870646
16417152,"Running, 6 mph (10 min mile)",male,63,172.0,79.0,15.0,101.0,40.5,40.67400084179115
17722277,"Swimming, treading water, fast, vigorous",female,37,174.0,70.0,21.0,109.0,40.7,50.45635547462699
17093405,Watering lawn or garden,female,45,163.0,61.0,20.0,98.0,40.4,6.304703132338306
16322569,"Mowing lawn, walk, power mower",male,52,188.0,93.0,14.0,98.0,40.2,24.577984070447744
10242244,"Track and field (shot, discus)",male,60,181.0,87.0,28.0,106.0,41.0,33.42336657194029
13998079,Water jogging,female,25,167.0,63.0,15.0,90.0,40.2,25.953247934328328
10952926,Ski machine,male,23,192.0,91.0,27.0,108.0,40.8,59.02284659641789
10022370,Raking lawn,male,38,197.0,94.0,3.0,83.0,38.5,4.161943551044777
11719121,"Swimming laps, freestyle, fast",female,25,171.0,67.0,26.0,104.0,40.7,59.79249744000016
14028377,"Tennis, doubles",male,72,167.0,68.0,24.0,103.0,41.0,33.58801369791046
16734316,"Cycling, <10 mph, leisure bicycling",female,22,149.0,49.0,16.0,93.0,40.2,10.756945563383082
16499769,"Volleyball, competitive",male,34,186.0,79.0,10.0,84.0,40.2,21.696365998009924
15901282,"Aerobics, step aerobics",male,55,199.0,94.0,22.0,98.0,40.5,60.34181766208973
19463444,"Paddleball, competitive",male,55,181.0,78.0,23.0,108.0,41.0,61.57734810985091
10242269,"Rock climbing, ascending rock",female,20,171.0,71.0,25.0,108.0,40.8,67.01370464676613
18343526,Hacky sack,female,47,166.0,63.0,13.0,99.0,40.2,11.237166347462685
16187828,"Hockey, ice hockey",male,43,167.0,71.0,16.0,100.0,40.3,31.198825030049715
17941358,"Paddleball, competitive",male,77,175.0,79.0,4.0,84.0,38.8,10.84640022447764
18857418,"Surfing, body surfing or board surfing",female,56,149.0,49.0,14.0,92.0,40.1,7.059245525970152
16085425,"Stationary cycling, light",male,20,163.0,69.0,2.0,78.0,38.3,2.605039786268655
17968647,Health club exercise,male,59,142.0,54.0,15.0,99.0,40.2,15.290450919402977
16399901,"Children's games, hopscotch, dodgeball",male,31,186.0,90.0,16.0,95.0,40.0,24.713316967164243
17028157,"Circuit training, minimal rest",male,43,197.0,99.0,11.0,96.0,40.0,29.908028571940264
16418277,Walking 4.5 mph,female,66,163.0,60.0,29.0,100.0,40.8,37.61699386268671
19599116,"Aerobics, general",male,48,174.0,79.0,22.0,103.0,40.7,38.76999764656724
16769564,"Coaching: football, basketball, soccer…",female,59,164.0,63.0,20.0,109.0,40.5,17.287948226865666
19009953,"Skin diving, fast",female,35,166.0,63.0,13.0,101.0,39.8,44.97638866208956
12459992,Walking 4.5 mph,male,58,199.0,105.0,8.0,95.0,39.7,18.15992807164186
18294429,Krav maga training,female,20,161.0,55.0,8.0,86.0,39.5,15.102582591044811
16641757,"Martial arts, kick boxing",male,28,181.0,80.0,19.0,105.0,40.2,52.17255804179118
15974500,Shoveling snow by hand,female,24,148.0,52.0,13.0,79.0,39.8,13.912682144477618
15869217,"Table tennis, ping pong",male,73,189.0,89.0,18.0,99.0,40.6,21.98039131701492
10598444,"Rowing machine, moderate",female,34,178.0,72.0,23.0,104.0,40.9,39.78096620417909
17860727,"Coaching: football, basketball, soccer…",female,29,166.0,61.0,29.0,99.0,40.9,24.271730486766163
15647186,Curling,male,21,184.0,81.0,23.0,94.0,40.4,25.56146630686567
10858200,"Handball, team",female,32,161.0,61.0,3.0,78.0,38.6,5.025867060298502
16682810,Swimming butterfly,male,34,195.0,101.0,13.0,88.0,39.6,49.57126433870644
18300732,Ski machine,female,23,170.0,67.0,3.0,88.0,38.3,4.828486839999998
18597996,"Ballroom dancing, fast",female,78,184.0,85.0,27.0,109.0,40.6,43.32294427164176
13202100,"Basketball, officiating",male,22,187.0,89.0,4.0,78.0,39.1,8.55194684099502
16820253,Jazzercise,female,22,170.0,62.0,21.0,105.0,40.4,26.7963197516418
12066385,"Martial arts, kick boxing",male,38,190.0,87.0,28.0,99.0,41.1,83.61338907223902
13635516,"Golf, walking and pulling clubs",male,36,190.0,91.0,27.0,109.0,40.7,36.26204008835821
11280049,"Carrying 16 to 24 lbs, upstairs",female,45,154.0,55.0,30.0,111.0,40.9,33.9584697313433
17374074,General housework,male,47,165.0,72.0,20.0,96.0,40.3,17.30419629850747
19204077,"Running, stairs, up",male,70,177.0,82.0,16.0,93.0,40.2,67.54973304358204
18542347,"Walking, pushing a wheelchair",female,29,159.0,57.0,26.0,116.0,40.9,20.333920057313428
19095559,Playing racquetball,male,50,199.0,102.0,7.0,88.0,39.6,17.151938327164174
17883168,"Ballroom dancing, fast",male,77,175.0,79.0,28.0,104.0,41.0,41.75614497990047
18377805,"Horse grooming, moderate",female,26,160.0,58.0,22.0,95.0,40.4,26.261216592238814
16574333,Walking downstairs,female,55,163.0,62.0,19.0,98.0,40.7,12.122144649552244
19164799,"Running, general",male,37,191.0,85.0,23.0,101.0,40.3,53.69163990646761
11466118,"Martial arts, kick boxing",male,34,186.0,89.0,6.0,98.0,39.4,18.32904341731348
14997748,Race walking,female,53,172.0,73.0,6.0,75.0,39.5,9.770574780895544
10926498,"Horseback riding, trotting",male,66,178.0,84.0,24.0,109.0,40.5,44.97141269014935
11962088,"Martial arts, judo, karate, jujitsu",female,37,167.0,64.0,9.0,91.0,39.9,19.77065357373139
11063728,"Carpentry, general",female,45,176.0,76.0,8.0,87.0,39.9,7.306216214925377
15989135,"Golf, general",male,42,186.0,83.0,10.0,80.0,39.7,12.83033490547264
17918935,"Water aerobics, water calisthenics",male,31,194.0,94.0,29.0,111.0,40.9,37.402338782885565
12076343,"Riding a horse, general",male,52,177.0,77.0,23.0,99.0,40.4,24.299171674427853
12293035,Polo,female,47,153.0,57.0,26.0,104.0,40.9,40.70128406208951
16973642,"Surfing, body surfing or board surfing",female,40,158.0,59.0,10.0,89.0,40.0,6.071362770149255
15752599,Krav maga training,male,46,181.0,89.0,23.0,107.0,40.9,70.26133309970167
14665453,"Sledding, tobagganing, luge",male,30,170.0,70.0,13.0,95.0,40.1,21.86031355422885
19751742,"Boxing, punching bag",female,29,158.0,56.0,10.0,91.0,39.9,11.525298817910452
11837199,Horseshoe pitching,male,36,180.0,84.0,8.0,88.0,39.4,6.915179290746271
17548410,Raking lawn,male,24,191.0,93.0,17.0,110.0,40.5,23.333449482985078
11062259,"Golf, miniature golf",female,60,193.0,84.0,14.0,93.0,40.1,12.101563758805977
12374145,"Mowing lawn, riding mower",female,27,171.0,68.0,6.0,87.0,39.2,3.5033550471641792
16829670,Walking 2.5 mph,male,74,186.0,93.0,11.0,95.0,39.7,10.527125616716422
10157722,"Hockey, ice hockey",male,52,197.0,99.0,3.0,80.0,38.6,8.156735065074619
19246060,"Cycling, <10 mph, leisure bicycling",female,24,152.0,53.0,12.0,93.0,40.2,8.726297676417909
10129910,"Ballet, twist, jazz, tap",male,42,179.0,81.0,8.0,82.0,39.7,10.01693616716418
14740186,"Ice skating, < 9 mph",male,47,171.0,75.0,29.0,116.0,41.1,41.057692283582064
16915381,"Walking, pushing a wheelchair",male,20,174.0,72.0,17.0,99.0,40.2,16.79400684895522
11872310,Kickball,female,26,163.0,57.0,11.0,97.0,39.8,15.061996262089544
13536322,"Bagging grass, leaves",female,35,143.0,44.0,16.0,95.0,40.1,9.65929805691542
17032062,Playing volleyball,female,62,178.0,77.0,16.0,91.0,40.7,12.677828699701498
18216595,"Cycling, mountain bike, bmx",male,73,186.0,93.0,24.0,107.0,41.1,65.12714556179124
14398784,"Running, stairs, up",male,51,181.0,84.0,3.0,75.0,38.5,12.974491407761183
19694480,Croquet,female,55,169.0,66.0,28.0,104.0,40.9,15.868137566567164
13918575,"Boxing, punching bag",female,25,164.0,63.0,21.0,101.0,40.7,27.22851845731344
17019655,"Carrying 16 to 24 lbs, upstairs",female,54,170.0,70.0,6.0,84.0,39.2,8.64397411343284
15757138,"Stationary cycling, light",female,46,148.0,51.0,14.0,99.0,40.1,13.478249328955217
10443985,"Basketball, shooting baskets",male,54,172.0,71.0,21.0,107.0,40.9,23.048228125373136
14521260,"Softball, pitching",male,43,200.0,104.0,8.0,90.0,39.9,17.123301100895528
16457911,"Ballroom dancing, slow",female,25,151.0,57.0,15.0,95.0,40.2,8.798330794029855
19549552,Fencing,female,70,161.0,63.0,13.0,85.0,39.9,16.85574952119404
14120544,Juggling,female,45,167.0,66.0,23.0,98.0,40.4,20.82786143522388
16872413,"Track and field (shot, discus)",female,29,160.0,60.0,2.0,80.0,38.2,1.646471259701492
11362951,General housework,male,59,194.0,98.0,15.0,85.0,40.5,17.66470038805971
18221396,"Cross country skiing, moderate",female,56,169.0,61.0,20.0,103.0,40.2,33.50578040199001
10341295,"Jumping rope, moderate",male,35,181.0,82.0,11.0,85.0,39.8,30.960294311641867
15264106,Croquet,male,29,174.0,76.0,25.0,97.0,40.5,16.31464360199005
13143339,"Weeding, cultivating garden",female,23,183.0,75.0,9.0,85.0,39.9,10.434308507462688
18230784,"Golf, miniature golf",male,27,187.0,87.0,17.0,95.0,40.3,15.219568706865678
16861363,"Carrying infant, level ground",male,20,174.0,74.0,27.0,108.0,40.6,24.00957236417912
13523610,"Running, training, pushing wheelchair",female,20,172.0,69.0,24.0,98.0,40.9,45.47997733253726
15377942,"Golf, walking and carrying clubs",male,65,204.0,112.0,25.0,106.0,40.9,43.28305751243782
19676431,Watering lawn or garden,female,22,176.0,77.0,5.0,77.0,39.4,1.9895989393034816
14156424,Walking the dog,male,23,179.0,84.0,26.0,107.0,40.6,22.474332694925383
16172282,Tai chi,male,71,175.0,75.0,16.0,91.0,40.1,16.46471259701492
12242593,"Running, 5 mph (12 minute mile)",male,23,173.0,73.0,23.0,100.0,40.7,46.11164368437806
19791672,Cleaning gutters,male,55,174.0,70.0,3.0,89.0,38.6,3.6040253910447855
19121845,"Downhill snow skiing, racing",male,22,189.0,85.0,5.0,83.0,38.8,11.672095631840785
11950780,"Jumping rope, moderate",male,36,174.0,72.0,9.0,87.0,39.8,22.241985270447817
18972354,"Sailing, competition",female,45,151.0,50.0,20.0,93.0,40.5,17.162025671641832
11226492,"Running, 5.2 mph (11.5 minute mile)",female,29,159.0,60.0,20.0,106.0,40.5,37.059143402985
14751809,"Ice skating, average speed",female,50,173.0,72.0,8.0,89.0,39.7,13.836857810149247
15450109,"Track and field (high jump, pole vault)",female,65,177.0,69.0,11.0,96.0,39.9,15.620896076417916
14830607,Pushing stroller or walking with children,female,59,168.0,62.0,24.0,93.0,40.6,12.77694193671642
17493402,"Children's games, hopscotch, dodgeball",male,23,170.0,68.0,16.0,88.0,40.6,18.672283930746318
10315802,Carrying small children,female,38,177.0,74.0,25.0,108.0,40.9,19.03732394029852
11787901,"Gardening, general",male,42,179.0,81.0,16.0,87.0,40.3,17.781889604776115
11677362,"Climbing hills, carrying over 42 lb",male,56,185.0,83.0,28.0,103.0,40.7,71.77120772378095
17634402,Walking 4.5 mph,male,20,178.0,79.0,10.0,92.0,39.5,17.07897997213937
14406213,"Surfing, body surfing or board surfing",male,42,182.0,78.0,20.0,95.0,40.6,16.05309478208956
11882329,"Rock climbing, ascending rock",female,69,167.0,63.0,14.0,98.0,40.2,33.29920422447759
10794997,"Calisthenics, light",female,76,170.0,71.0,28.0,116.0,40.4,23.88940433432837
17272346,Jai alai,male,36,183.0,88.0,6.0,88.0,38.8,21.745335880597032
19886200,Swimming sidestroke,male,40,182.0,83.0,13.0,94.0,40.0,29.63339102766166
19149514,"Aerobics, low impact",female,53,174.0,66.0,22.0,105.0,40.6,24.919261275223946
14733363,Softball or baseball,male,68,190.0,94.0,29.0,105.0,40.8,46.78368198089564
12561963,"Softball, officiating",male,24,190.0,85.0,4.0,90.0,38.9,4.665001902487561
11579275,"Aerobics, general",female,20,189.0,78.0,17.0,98.0,40.1,29.579411322985138
18257897,"Horseback riding, walking",female,26,169.0,65.0,20.0,101.0,40.8,11.162650885572138
18057181,"Running, 8.6 mph (7 min mile)",male,32,168.0,73.0,30.0,111.0,40.7,105.21777293134323
14899623,"Stationary cycling, vigorous",female,27,185.0,81.0,3.0,94.0,38.6,8.757507514029857
16892019,Unicycling,female,27,153.0,56.0,13.0,84.0,40.1,12.493954688955256
13354042,Orienteering,female,62,153.0,57.0,5.0,81.0,39.1,8.801546558208937
13783528,"Swimming laps, freestyle, slow",female,52,158.0,60.0,23.0,109.0,40.8,33.15080517014924
16403380,"Football, touch, flag, general",female,24,157.0,56.0,11.0,95.0,40.0,16.917672727562167
19873655,"Running, on a track, team practice",female,20,166.0,66.0,14.0,94.0,40.2,31.71542344119411
12523601,"Basketball, officiating",female,68,147.0,48.0,8.0,86.0,39.5,9.224571873432833
12986003,Archery,male,52,168.0,69.0,20.0,97.0,40.5,16.583188119402994
16782689,"Horseback riding, trotting",male,50,185.0,93.0,26.0,100.0,40.5,53.93892653014937
16445155,"Horse racing, galloping",male,62,183.0,94.0,5.0,84.0,39.2,12.907964581094513
16437264,Ski machine,female,54,161.0,57.0,7.0,94.0,39.2,9.5849067122388
19147723,"Sailing, yachting, ocean sailing",male,30,190.0,90.0,15.0,92.0,40.2,13.892101253731347
10710630,Carrying small children,female,35,169.0,69.0,23.0,96.0,40.7,16.33093680716419
11894947,"Cross country skiing, vigorous",female,28,174.0,68.0,3.0,83.0,38.7,6.3000543785074505
15941631,"Skin diving, fast",male,73,175.0,73.0,11.0,94.0,39.9,44.09772905452737
